Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0.046942,-0.000946,9.793561,0.004875,-0.00162,0.003992
0.024419,0.010298,9.78473,0.006668,-0.005278,0.005493
0.039008,0.0201,9.789413,0.002533,-0.00296,0.008261
0.035258,0.004582,9.796052,0.004807,-0.003795,0.005545
0.041453,0.019192,9.795607,0.003869,-0.003836,0.003019
0.035874,0.011066,9.80534,0.004953,-0.004028,0.003998
0.038891,0.020302,9.8039,0.005667,-0.006372,0.001764
0.031796,-0.001729,9.82645,0.005965,-0.002796,0.004871
0.023818,0.014673,9.816448,0.005911,-0.004334,0.003286
0.031012,-0.00254,9.814043,0.004528,-0.003992,0.007026
0.037455,0.009716,9.80084,0.00461,-0.003025,0.004286
0.036473,-0.007404,9.802294,0.007967,-0.004691,0.00488
0.03415,-0.007174,9.810239,0.007035,-0.003241,0.006006
0.03723,-0.007902,9.796765,0.003602,-0.001543,0.004387
0.025814,-0.019252,9.809663,0.003964,-0.003072,0.005988
0.029218,-0.02418,9.818624,0.004788,-0.006275,0.004194
0.025565,-0.022248,9.81002,0.004563,-0.003489,0.00403
0.041171,-0.003045,9.810865,0.004783,-0.004732,0.005429
0.049102,0.00634,9.797666,0.007711,-0.003582,0.003936
0.035755,0.011176,9.796023,0.006217,-0.00252,0.002727
0.025263,0.011093,9.776096,0.003513,-0.004987,0.004354
0.031176,-0.007182,9.767148,0.00356,-0.00489,0.005272
0.039368,0.004464,9.766011,0.003932,-0.004284,0.004689
0.032801,0.000162,9.774703,0.007761,-0.005589,0.003456
0.035088,0.003816,9.783294,0.004358,-0.004958,0.004151
0.026618,-0.00466,9.793386,0.005028,-0.003792,0.004819
0.036578,-0.003805,9.779169,0.006367,-0.003946,0.005496
0.033,-0.006236,9.789207,0.005939,-0.004275,0.003854
0.041307,-0.002416,9.789478,0.005947,-0.003737,0.004489
0.027397,-0.013357,9.806866,0.006503,-0.003964,0.004409
0.035832,-0.001024,9.815383,0.006047,-0.005488,0.005963
0.027944,-0.001822,9.828894,0.00424,-0.006473,0.00547
0.021268,-0.001892,9.848947,0.00509,-0.004911,0.004451
0.030223,-0.000823,9.825772,0.0034,-0.005488,0.003767
0.038848,-0.000096,9.801553,0.004305,-0.000484,0.004406
0.03739,-0.000969,9.801921,0.007149,-0.004305,0.004142
0.038215,0.011433,9.792554,0.005829,-0.004723,0.003553
0.019815,-0.003787,9.78033,0.00649,-0.006516,0.00364
0.054021,-0.000231,9.790752,0.004685,-0.00282,0.004996
0.027548,0.005238,9.800935,0.005116,-0.004835,0.00423
0.021903,0.009424,9.799237,0.00408,-0.008042,0.006489
0.031732,-0.001915,9.805407,0.004656,-0.005452,0.003296
0.028943,0.00216,9.800929,0.004995,-0.003749,0.004611
0.022516,-0.012874,9.796211,0.00432,-0.006774,0.002959
0.040411,-0.001553,9.784996,0.003187,-0.007014,0.005184
0.035291,-0.02084,9.813384,0.00245,-0.002684,0.002406
0.032598,0.002787,9.791938,0.004407,-0.005979,0.003926
0.027885,0.009023,9.815746,0.006579,-0.003261,0.006495
0.022653,0.00378,9.81374,0.003728,-0.00392,0.00357
0.039141,-0.007427,9.817446,0.005111,-0.001554,0.0041
0.038695,-0.008498,9.79297,0.005346,-0.004596,0.005102
0.020962,-0.009442,9.791722,0.005276,-0.004546,0.005429
0.036208,-0.001373,9.781921,0.00777,-0.004475,0.004344
0.023688,-0.008239,9.805496,0.00838,-0.004379,0.007469
0.0419,-0.007598,9.803319,0.008797,-0.00498,0.005755
0.03328,0.009113,9.817163,0.006087,-0.004769,0.004564
0.040424,0.010117,9.8009,0.005126,-0.006683,0.005456
0.034648,0.000818,9.805109,0.00386,-0.004397,0.005322
0.038248,0.002267,9.789905,0.004936,-0.004453,0.001597
0.028193,-0.008823,9.80933,0.001871,-0.006366,0.00206
0.037493,-0.005061,9.807873,0.00468,-0.005772,0.004874
0.039094,-0.020336,9.812741,0.005985,-0.004666,0.004926
0.035674,-0.003218,9.794423,0.004503,-0.005445,0.004527
0.031181,-0.013109,9.80139,0.005071,-0.005388,0.002588
0.028858,-0.008965,9.798291,0.006928,-0.006681,0.003497
0.033926,-0.013817,9.811373,0.006365,-0.005298,0.004401
0.047444,0.012855,9.790828,0.004943,-0.003296,0.005056
0.040263,-0.007907,9.806136,0.003835,-0.005655,0.004288
0.031225,0.006334,9.792356,0.006423,-0.005043,0.003521
0.036509,-0.007326,9.812021,0.00335,-0.004717,0.004262
0.033253,0.000917,9.803051,0.004264,-0.002434,0.003626
0.026649,-0.007382,9.803127,0.004086,-0.003575,0.00526
0.042787,0.008462,9.783638,0.004594,-0.004374,0.005007
0.029971,-0.020796,9.797982,0.005315,-0.007305,0.005293
0.031561,0.005046,9.802361,0.006827,-0.005953,0.003139
0.036451,-0.007517,9.799955,0.006691,-0.004289,0.005861
0.040767,0.009057,9.788136,0.005157,-0.003938,0.003843
0.029432,0.001084,9.813772,0.002484,-0.006473,0.00168
0.022061,0.002723,9.795881,0.005613,-0.002893,0.003907
0.031297,-0.020081,9.801071,0.005785,-0.006262,0.005252
0.0437,0.002293,9.797795,0.003764,-0.004193,0.003349
0.031226,-0.009602,9.813452,0.004719,-0.006226,0.00522
0.044036,-0.000565,9.797112,0.006446,-0.004813,0.007563
0.03227,-0.003496,9.803763,0.005885,-0.002392,0.001875
0.0309,0.00592,9.803738,0.005218,-0.003301,0.002215
0.023529,-0.016752,9.808361,0.006927,-0.004414,0.004138
0.034122,0.011052,9.798522,0.005029,-0.003782,0.004503
0.036725,-0.009066,9.806505,0.006967,-0.002715,0.00708
0.034523,0.001597,9.799244,0.007042,-0.002219,0.006374
0.037028,-0.005829,9.807184,0.004077,-0.002721,0.004239
0.035294,-0.001957,9.806496,0.007398,-0.002953,0.005266
0.023592,-0.014194,9.799035,0.004824,-0.002735,0.003701
0.033997,0.00225,9.797176,0.00525,-0.0063,0.006562
0.031843,-0.00918,9.808962,0.006108,-0.005531,0.004608
0.032774,0.004122,9.797527,0.003026,-0.007986,0.004926
0.04425,-0.001019,9.783661,0.005098,-0.003759,0.0049
0.039308,0.005045,9.802643,0.003931,-0.004659,0.003964
0.04051,0.001101,9.800586,0.0088,-0.006808,0.003642
0.032255,0.005356,9.796489,0.006954,-0.005804,0.007116
0.035763,-0.01267,9.7986,0.00398,-0.003957,0.005227
0.03665,0.001347,9.798198,0.006456,-0.003877,0.005829
0.026652,-0.023524,9.802844,0.006393,-0.006035,0.002996
0.036771,-0.001424,9.808552,0.003745,-0.005318,0.002745
0.021102,-0.009538,9.800422,0.003949,-0.005202,0.002114
0.027395,-0.007234,9.79933,0.006884,-0.005943,0.004701
0.019109,-0.007293,9.810426,0.001899,-0.0065,0.00351
0.026413,0.006158,9.793766,0.005306,-0.004775,0.004058
0.026891,-0.000034,9.801032,0.009025,-0.003958,0.003432
0.033218,0.007708,9.793715,0.007159,-0.006008,0.005491
0.032492,-0.007091,9.810676,0.00678,-0.004613,0.004612
0.041216,0.013405,9.801904,0.001862,-0.004973,0.004781
0.034987,0.001079,9.79752,0.003939,-0.005354,0.005065
0.034455,0.005167,9.795786,0.008831,-0.003933,0.005753
0.025034,-0.016176,9.806272,0.006383,-0.001529,0.004087
0.043483,0.007526,9.799154,0.006238,-0.003015,0.004223
0.047735,-0.000243,9.798466,0.00505,-0.005198,0.002494
0.03912,0.013799,9.794337,0.004391,-0.003785,0.004203
0.032298,0.003258,9.803736,0.00456,-0.005448,0.006122
0.046089,0.009468,9.802578,0.004382,-0.006828,0.003371
0.027421,-0.005366,9.799319,0.003837,-0.005589,0.001703
0.0506,0.010285,9.791507,0.005592,-0.004527,0.002766
0.021016,-0.022573,9.823234,0.006147,-0.005412,0.002364
0.020071,-0.029075,9.817743,0.00464,-0.005639,0.0035
0.017493,-0.015004,9.80909,0.00231,-0.005982,0.00618
0.032857,-0.001554,9.795125,0.003689,-0.003474,0.004676
0.031696,0.000842,9.816858,0.003621,-0.003785,0.004975
0.04843,-0.009536,9.787801,0.002974,-0.004337,0.00314
0.026859,-0.011627,9.815217,0.005266,-0.003971,0.00564
0.038654,-0.005959,9.795445,0.002377,-0.004201,0.002653
0.029937,-0.002208,9.798259,0.005368,-0.004774,0.003188
0.040617,-0.003129,9.787832,0.00424,-0.004068,0.004267
0.012328,-0.012198,9.798767,0.00618,-0.006143,0.003217
0.028791,0.002067,9.78756,0.003158,-0.004357,0.004027
0.033823,-0.007918,9.799287,0.005414,-0.005941,0.004495
0.037652,0.005315,9.794379,0.005406,-0.00625,0.003041
0.045911,0.011847,9.792919,0.004649,-0.004909,0.000916
0.043239,0.007959,9.798123,0.009688,-0.004664,0.004093
0.031215,-0.00992,9.80656,0.005552,-0.006311,0.003357
0.044021,0.009897,9.804318,0.005122,-0.005252,0.004767
0.034254,-0.011539,9.801366,0.006833,-0.0055,0.005445
0.036962,0.001195,9.798889,0.002808,-0.003966,0.005323
0.029433,-0.003583,9.805855,0.004699,-0.006153,0.001352
0.038534,-0.007546,9.808558,0.00437,-0.004353,0.007074
0.03731,0.000048,9.796126,0.006012,-0.003761,0.005039
0.022372,-0.023972,9.816331,0.003637,-0.004998,0.00371
0.026065,-0.007249,9.812103,0.005359,-0.004883,0.005161
0.029604,-0.001185,9.800325,0.005244,-0.004374,0.005148
0.036834,0.010809,9.79575,0.006103,-0.003954,0.003099
0.031456,0.00929,9.794756,0.005152,-0.006559,0.004476
0.037316,0.003802,9.795078,0.007222,-0.005292,0.003014
0.040024,-0.002075,9.798527,0.004223,-0.003308,0.000812
0.035794,-0.01083,9.808249,0.007938,-0.00339,0.004994
0.050949,0.004441,9.789456,0.002806,-0.00293,0.003809
0.024328,-0.007263,9.809355,0.006817,-0.004449,0.001409
0.041612,0.010048,9.809132,0.003395,-0.004019,0.006909
0.028472,-0.006539,9.804769,0.006062,-0.007467,0.003431
0.035906,-0.010146,9.803344,0.00705,-0.006975,0.002012
0.028716,0.000407,9.8037,0.003464,-0.004621,0.006061
0.038347,0.00365,9.794651,0.003924,-0.005136,0.003852
0.045477,-0.005934,9.799807,0.006249,-0.004815,0.003744
0.048598,0.000482,9.790095,0.007857,-0.001788,0.005822
0.040544,-0.007673,9.815025,0.006058,-0.003099,0.004774
0.030405,-0.00665,9.801645,0.003956,-0.004898,0.005745
0.026757,-0.006088,9.803741,0.009248,-0.005366,0.002873
0.026201,0.001832,9.792331,0.006253,-0.004749,0.003063
0.015872,-0.009622,9.792105,0.004985,-0.005991,0.005141
0.018444,0.001371,9.795843,0.005782,-0.003527,0.006554
0.022086,0.003439,9.79546,0.005656,-0.003704,0.005499
0.029577,0.005172,9.791608,0.004505,-0.006709,0.006589
0.021232,0.001255,9.803411,0.003935,-0.005413,0.005364
0.023747,0.006532,9.797166,0.00621,-0.002732,0.001495
0.038488,0.001593,9.786034,0.005271,-0.00319,0.003101
0.034684,0.008298,9.786381,0.004492,-0.002637,0.003765
0.040125,-0.002295,9.804317,0.006737,-0.004855,0.005983
0.04445,-0.002654,9.808771,0.005099,-0.003622,0.003716
0.046532,0.001156,9.81426,0.006399,-0.003497,0.002091
0.053097,0.011339,9.79693,0.004721,-0.00722,0.004679
0.044939,-0.006464,9.814639,0.003793,-0.004203,0.002779
0.044718,0.006236,9.809424,0.005176,-0.003448,0.00542
0.035953,-0.005671,9.815054,0.007555,-0.004971,0.005068
0.025418,0.001188,9.799586,0.006952,-0.002273,0.004226
0.031553,-0.020086,9.809272,0.007107,-0.003791,0.004488
0.02531,-0.022605,9.803473,0.00504,-0.00648,0.004382
0.02977,-0.01731,9.798585,0.007386,-0.004011,0.006431
0.038928,-0.012138,9.796085,0.006973,-0.005523,0.004277
0.036944,-0.013252,9.800583,0.00583,-0.007259,0.003606
0.03034,-0.015566,9.781668,0.003054,-0.004631,0.005462
0.037987,-0.021067,9.78681,0.005645,-0.00646,0.003906
0.039216,-0.007811,9.775022,0.0056,-0.003458,0.005972
0.036139,-0.006842,9.787807,0.005692,-0.006716,0.007316
0.043016,-0.003014,9.791188,0.006492,-0.00498,0.006047
0.033078,-0.006604,9.79231,0.005598,-0.005599,0.005049
0.043075,0.008847,9.800461,0.005759,-0.005959,0.005252
0.026568,0.006507,9.800595,0.004914,-0.005474,0.003927
0.025991,0.02353,9.788114,0.006179,-0.002481,0.00405
0.039328,0.008686,9.79394,0.005047,-0.005607,-0.000981
0.048179,-0.002967,9.791499,0.006267,-0.00542,0.005412
0.019134,0.008193,9.800636,0.006447,-0.005011,0.004389
0.040954,-0.008802,9.80261,0.005658,-0.006288,0.004697
0.041138,-0.012825,9.81953,0.005258,-0.007132,0.00255
0.034197,-0.003101,9.818504,0.005661,-0.005376,0.00246
0.025089,-0.015272,9.837585,0.006035,-0.003874,0.004014
0.032915,-0.000683,9.828164,0.005534,-0.00525,0.002334
0.024352,-0.007948,9.826186,0.005466,-0.007286,0.003746
0.034176,0.000308,9.822285,0.004384,-0.004618,0.003711
0.033152,-0.000148,9.830572,0.003463,-0.003459,0.005322
0.028233,-0.007947,9.816154,0.004835,-0.005538,0.005521
0.037496,-0.002327,9.80675,0.00694,-0.006211,0.00563
0.034855,0.008204,9.800525,0.009095,-0.004246,0.003445
0.042049,0.000702,9.796011,0.005981,-0.004276,0.003712
0.046728,0.001702,9.762516,0.007111,-0.002697,0.00361
0.038337,0.002187,9.750851,0.005937,-0.004419,0.005464
0.03208,-0.007606,9.764038,0.006254,-0.004219,0.003447
0.028962,-0.009042,9.777868,0.007065,-0.004919,0.004388
0.035206,0.00124,9.797441,0.005288,-0.002184,0.000785
0.036158,-0.00032,9.80503,0.006625,-0.004414,0.001377
0.037612,0.007079,9.806026,0.006366,-0.003672,0.004615
0.035579,-0.013249,9.819566,0.005782,-0.003095,0.003307
0.028859,0.001799,9.799211,0.004908,-0.003373,0.001616
0.042163,-0.004034,9.796026,0.006276,-0.003462,0.004901
0.033105,0.011289,9.789144,0.005552,-0.004194,0.005624
0.026826,-0.014984,9.817569,0.007197,-0.002069,0.005079
0.040612,0.007884,9.795656,0.004837,-0.004737,0.00603
0.038299,0.005755,9.802922,0.005675,-0.004578,0.003633
0.043212,-0.008753,9.797421,0.004902,-0.005807,0.007476
0.029329,-0.004266,9.80923,0.004834,-0.00409,0.004124
0.041191,-0.006849,9.79329,0.004151,-0.00551,0.003406
0.025602,-0.015695,9.812061,0.005575,-0.005066,0.006517
0.042112,0.000535,9.798429,0.003577,-0.005129,0.005223
0.035023,-0.011649,9.80232,0.003619,-0.007114,0.003337
0.042828,0.004602,9.801857,0.002911,-0.006434,0.004601
0.0275,-0.006673,9.808564,0.004712,-0.006273,0.005266
0.043679,0.000713,9.800489,0.005616,-0.004271,0.004882
0.026439,-0.013927,9.801698,0.00714,-0.004489,0.006254
0.028121,0.003116,9.786794,0.004814,-0.003914,0.004154
0.031464,-0.003797,9.797144,0.007421,-0.005636,0.00243
0.037804,-0.004521,9.803995,0.003898,-0.004894,0.006895
0.028727,-0.007361,9.800276,0.003697,-0.004702,0.006045
0.031932,0.009761,9.796401,0.00682,-0.001319,0.004247
0.030395,-0.003409,9.805429,0.008214,-0.004821,0.003098
0.043457,-0.00376,9.797743,0.003638,-0.004889,0.006186
0.033507,-0.008586,9.804388,0.005135,-0.005151,0.004325
0.027935,0.003963,9.801629,0.006489,-0.005735,0.003832
0.022403,-0.005614,9.808943,0.006098,-0.00328,0.004441
0.041264,0.001065,9.797746,0.006774,-0.003988,0.005765
0.027711,-0.007588,9.804773,0.006058,-0.004774,0.001627
0.040962,0.005657,9.798762,0.003568,-0.003411,0.004584
0.029384,-0.007846,9.819247,0.006333,-0.004313,0.001692
0.040619,0.00069,9.790156,0.005997,-0.002745,0.004224
0.035112,0.003044,9.806406,0.006184,-0.006255,0.004651
0.027529,0.005527,9.810589,0.004684,-0.00445,0.005288
0.021101,-0.009087,9.813798,0.004795,-0.004034,0.004613
0.037068,-0.010537,9.805054,0.004449,-0.000243,0.003725
0.03746,-0.014988,9.789207,0.005946,-0.004202,0.006003
0.038436,0.009686,9.795691,0.004891,-0.002714,0.005748
0.031137,-0.012945,9.805876,0.006893,-0.004236,0.003451
0.02618,0.002296,9.802408,0.001694,-0.005061,0.002354
0.024617,-0.003882,9.81072,0.00576,-0.002209,0.003062
0.043219,-0.008416,9.800255,0.006513,-0.005424,0.006033
0.031174,-0.00423,9.806874,0.005815,-0.006608,0.003596
0.059211,0.024121,9.777252,0.003503,-0.006707,0.005522
0.028441,0.004959,9.79893,0.001485,-0.004433,0.002027
0.049531,0.004516,9.793258,0.00557,-0.002323,0.004612
0.033378,-0.001936,9.802712,0.003762,-0.004875,0.005088
0.044225,0.003373,9.789165,0.006433,-0.004485,0.007221
0.023379,-0.012825,9.811451,0.003274,-0.002682,0.007225
0.026979,0.00057,9.806898,0.006639,-0.005184,0.007154
0.03155,-0.00917,9.811724,0.006367,-0.005719,0.006459
0.042396,-0.000409,9.809886,0.003316,-0.004172,0.003717
0.02734,-0.000832,9.808272,0.005709,-0.00614,0.006645
0.032701,0.009989,9.796119,0.005501,-0.003466,0.003643
0.024061,-0.010737,9.800056,0.005428,-0.004931,0.005136
0.038173,-0.005475,9.811664,0.005134,-0.005457,0.002308
0.01926,-0.005488,9.807319,0.004239,-0.003362,0.002018
0.038502,-0.003685,9.799234,0.006982,-0.007624,0.003831
0.023586,0.001808,9.803121,0.005997,-0.005397,0.004834
0.037242,0.008555,9.793682,0.003659,-0.005284,0.005338
0.012807,-0.024838,9.81985,0.002982,-0.00409,0.002135
0.030194,-0.013867,9.812789,0.001689,-0.005674,0.00363
0.02276,-0.016548,9.811468,0.00376,-0.003809,0.003687
0.032335,-0.002574,9.798934,0.005305,-0.005027,0.005102
0.036461,-0.003061,9.806839,0.005706,-0.006048,0.005588
0.038653,-0.007696,9.802348,0.006431,-0.002364,0.002541
0.035488,-0.008272,9.804792,0.00441,-0.005725,0.004784
0.038743,-0.003094,9.796129,0.005522,-0.005119,0.003415
0.00984,-0.024199,9.818835,0.004473,-0.005345,-0.000328
0.017671,-0.014147,9.794942,0.002359,-0.005735,0.005713
0.036169,-0.011868,9.799628,0.00613,-0.005245,0.000999
0.050867,-0.005007,9.801905,0.004995,-0.004403,0.004302
0.039129,-0.002612,9.805089,0.002118,-0.004926,0.004675
0.047671,0.013029,9.793242,0.005441,-0.005968,0.004674
0.026755,-0.012953,9.796598,0.007839,-0.004684,0.006209
0.047453,0.016966,9.781157,0.005512,-0.004732,0.003906
0.033936,-0.005507,9.793069,0.006946,-0.003704,0.00402
0.035398,0.002172,9.800616,0.004505,-0.007783,0.002408
0.031611,-0.006909,9.797916,0.006093,-0.003542,0.005725
0.03767,0.001245,9.79405,0.004585,-0.005765,0.003427
0.036668,0.001976,9.807847,0.004677,-0.003134,0.003438
0.034288,0.010788,9.796453,0.005593,-0.001711,0.006205
0.035324,-0.001758,9.791313,0.004985,-0.005005,0.003604
0.030595,0.005536,9.807883,0.004607,-0.005491,0.002985
0.026968,-0.002586,9.805521,0.004704,-0.004686,0.004427
0.032281,0.006754,9.804765,0.007021,-0.006336,0.008429
0.039194,-0.003053,9.807506,0.005759,-0.004752,0.002879
0.04361,0.010763,9.796376,0.006048,0.000005,0.006405
0.031224,-0.016432,9.811406,0.005131,-0.002972,0.006406
0.049007,0.004117,9.800159,0.005021,-0.002461,0.002162
0.039024,-0.001752,9.800603,0.004993,-0.003685,0.003673
0.041157,-0.006197,9.800603,0.002305,-0.005947,0.003439
0.019189,-0.00311,9.800407,0.004227,-0.003105,0.004132
0.032759,-0.000744,9.808579,0.00534,-0.006299,0.003993
0.036873,-0.007832,9.80823,0.00472,-0.005599,0.004075
0.042802,0.000442,9.813328,0.006643,-0.004302,0.005075
0.031062,-0.011947,9.801388,0.006534,-0.003235,0.00268
0.047356,0.003532,9.799142,0.005737,-0.005284,0.007643
0.036434,0.007216,9.791615,0.002649,-0.004044,0.006273
0.026687,0.007473,9.79583,0.003886,-0.00306,0.003896
0.036761,-0.010265,9.799959,0.00453,-0.003989,0.005218
0.029612,-0.003973,9.800337,0.004251,-0.002553,0.004923
0.032524,-0.006582,9.814119,0.004433,-0.004075,0.004997
0.024839,-0.003081,9.786569,0.004416,-0.004603,0.00837
0.034987,0.002365,9.795103,0.006666,-0.006543,0.003915
0.042989,0.009458,9.808814,0.004505,-0.004702,0.003543
0.037598,-0.010401,9.806163,0.003178,-0.006133,0.002113
0.037571,-0.001137,9.797507,0.00545,-0.003247,0.002634
0.031978,-0.002855,9.793414,0.004948,-0.005585,0.002243
0.039216,0.009768,9.78676,0.005805,-0.005817,0.003492
0.021929,-0.007143,9.798331,0.005648,-0.0048,0.002706
0.032087,-0.004451,9.807909,0.006754,-0.005111,0.005105
0.023798,-0.013553,9.804207,0.003278,-0.006765,0.005015
0.03464,0.001903,9.802347,0.004311,-0.004614,0.004883
0.038612,-0.00212,9.794745,0.004205,-0.008173,0.003607
0.041859,-0.008814,9.7944,0.005599,-0.006639,0.005412
0.035564,-0.004097,9.801327,0.00616,-0.001865,0.004833
0.038088,0.000729,9.797499,0.007721,-0.005682,0.004408
0.023688,0.001179,9.819328,0.005801,-0.003701,0.003876
0.034858,0.006623,9.795776,0.004717,-0.005055,0.005923
0.028381,-0.010118,9.804506,0.003413,-0.003004,0.004336
0.033426,-0.008133,9.793425,0.006954,-0.005322,0.005735
0.025478,-0.006862,9.806932,0.00808,-0.007132,0.004055
0.038427,0.004376,9.801964,0.004462,-0.006979,0.004655
0.03175,-0.00694,9.803093,0.006406,-0.005616,0.004203
0.034172,0.001135,9.793388,0.009276,-0.003854,0.005065
0.02265,-0.005072,9.793838,0.004998,-0.005569,0.003964
0.033249,0.00385,9.79614,0.003647,-0.004947,0.005656
0.031815,-0.008521,9.801372,0.006507,-0.006166,0.006298
0.041622,0.005797,9.78814,0.007001,-0.004553,0.007094
0.036594,-0.012335,9.808939,0.006082,-0.004561,0.004569
0.043348,0.011174,9.79811,0.003573,-0.005262,0.003934
0.05932,0.001581,9.790092,0.006172,-0.007946,0.002394
0.050692,0.00234,9.787046,0.003525,-0.003378,0.002775
0.041888,-0.005744,9.805428,0.005668,-0.004939,0.005624
0.04559,-0.00536,9.807814,0.005044,-0.005695,0.005669
0.043596,-0.020624,9.810299,0.004296,-0.007233,0.002931
0.042613,-0.005874,9.803005,0.002775,-0.006529,0.004735
0.038188,-0.013601,9.799962,0.004814,-0.00439,0.004192
0.023749,-0.009773,9.802126,0.005895,-0.005255,0.003939
0.02214,-0.011758,9.809734,0.004367,-0.006098,0.003509
0.026185,-0.001282,9.803798,0.004645,-0.003926,0.005381
0.011172,-0.012611,9.792919,0.007251,-0.00464,0.008486
0.020359,-0.006143,9.783168,0.006232,-0.004334,0.003249
0.02837,-0.018505,9.789366,0.004968,-0.0042,0.003328
0.034057,-0.001488,9.793737,0.00427,-0.006592,0.005086
0.029621,-0.012742,9.812782,0.003918,-0.000221,0.007526
0.038079,-0.00783,9.803391,0.004911,-0.0029,0.004105
0.037271,0.012583,9.808843,0.006628,-0.004578,0.006468
0.034376,0.008959,9.783699,0.004974,-0.00566,0.007677
0.035599,0.002916,9.803367,0.004824,-0.002735,0.006347
0.03079,0.015677,9.807498,0.003072,-0.00585,0.003037
0.032138,-0.002575,9.813423,0.002368,-0.005839,0.004109
0.024514,0.008592,9.814122,0.003379,-0.004588,0.003389
0.031064,-0.000613,9.814453,0.002334,-0.00449,0.003577
0.026734,0.010914,9.812026,0.003967,-0.00159,0.001933
0.028982,-0.007345,9.80656,0.004523,-0.002869,0.00057
0.045142,-0.003328,9.804702,0.005424,-0.003586,0.005778
0.034824,-0.022726,9.815197,0.005364,-0.005916,0.004158
0.033941,-0.018335,9.8076,0.006823,-0.004729,0.004163
0.025635,-0.021167,9.811124,0.005326,-0.004391,0.005173
0.025763,-0.025865,9.801136,0.006903,-0.001503,0.005629
0.024255,-0.025351,9.814251,0.003424,-0.003766,0.006926
0.03172,-0.010995,9.811034,0.003399,-0.003185,0.003047
0.03276,-0.000527,9.810993,0.004248,-0.002884,0.006821
0.03362,0.000177,9.797183,0.005108,-0.003542,0.006471
0.03359,0.001584,9.789596,0.00626,-0.005771,0.005295
0.028237,-0.00251,9.774126,0.003002,-0.002044,0.005672
0.028146,-0.018197,9.785223,0.006034,-0.006567,0.006049
0.043158,0.015925,9.764634,0.007078,-0.003856,0.006109
0.022463,-0.002346,9.78797,0.00582,-0.004788,0.00342
0.03241,0.003923,9.780279,0.005752,-0.004074,0.006913
0.025412,-0.00687,9.773472,0.004512,-0.002914,0.007814
0.036777,0.002966,9.775769,0.007585,-0.003672,0.004153
0.031706,-0.007609,9.792055,0.005465,-0.004677,0.003326
0.041941,0.000487,9.787812,0.003897,-0.005365,0.00348
0.020451,-0.009669,9.829398,0.007496,-0.002743,0.002057
0.028592,-0.001071,9.832409,0.005502,-0.006536,0.005797
0.029701,-0.004228,9.841726,0.003079,-0.006115,0.005827
0.027458,0.00602,9.829983,0.005656,-0.006059,0.00594
0.031153,-0.009165,9.824138,0.007168,-0.008556,0.005852
0.032089,-0.000729,9.804098,0.006897,-0.004316,0.006074
0.024691,-0.008236,9.808663,0.006055,-0.004993,0.005266
0.032321,0.00828,9.785439,0.00459,-0.002355,0.006348
0.030649,-0.010081,9.791727,0.005353,-0.003898,0.005271
0.04295,0.003743,9.786417,0.006272,-0.005167,0.005314
0.040242,-0.011492,9.803387,0.005637,-0.005727,0.004097
0.037227,0.004022,9.797489,0.005495,-0.003528,0.007418
0.030539,-0.007178,9.813107,0.007464,-0.005921,0.005104
0.035385,-0.001387,9.815459,0.00427,-0.003895,0.005066
0.03554,-0.002881,9.804771,0.003503,-0.007147,0.004893
0.044223,0.013874,9.798091,0.003945,-0.004342,0.004764
0.030743,-0.00452,9.807224,0.005852,-0.005827,0.004001
0.036026,-0.004461,9.804768,0.005973,-0.003976,0.003676
0.034404,-0.007247,9.808932,0.003616,-0.003646,0.002998
0.024264,0.003426,9.802421,0.004873,-0.005144,0.004696
0.035093,-0.008196,9.792033,0.006386,-0.006408,0.006982
0.029412,0.008011,9.793054,0.006466,-0.004872,0.00413
0.020064,-0.012061,9.818029,0.00583,-0.003297,0.00442
0.044025,-0.002743,9.794359,0.004162,-0.004262,0.00407
0.020539,-0.015552,9.815624,0.005758,-0.006196,0.006349
0.044167,0.012547,9.793269,0.004607,-0.004169,0.003993
0.026598,-0.000231,9.801037,0.005319,-0.00623,0.005198
0.044715,-0.000324,9.789516,0.004502,-0.006241,0.002515
0.038677,0.006383,9.804368,0.004779,-0.00452,0.005867
0.040627,-0.002368,9.794727,0.005832,-0.002636,0.004044
0.034146,-0.012323,9.797575,0.004114,-0.003739,0.002303
0.024037,0.007543,9.796545,0.00519,-0.003524,0.005776
0.013833,-0.022133,9.811902,0.003213,-0.005021,0.004159
0.040975,0.002408,9.791607,0.006235,-0.004936,0.001542
0.022327,-0.001241,9.807966,0.006328,-0.006053,0.0037
0.036896,0.003979,9.800593,0.005627,-0.002068,0.005672
0.041916,-0.009946,9.794748,0.003782,-0.006955,0.00685
0.032562,0.002612,9.795468,0.006349,-0.005282,0.001573
0.038615,0.004003,9.802305,0.004762,-0.00275,0.005448
0.024439,-0.000324,9.791732,0.004231,-0.003476,0.0012
0.034737,-0.001811,9.807184,0.004994,-0.003295,0.004357
0.031617,-0.00353,9.793425,0.004262,-0.00467,0.006183
0.030536,0.001282,9.797897,0.006719,-0.004804,0.004541
0.034857,-0.005307,9.801337,0.003768,-0.0074,0.006817
0.03118,-0.006149,9.802751,0.006594,-0.008109,0.004071
0.037452,0.006749,9.802652,0.005623,-0.001128,0.003182
0.030175,-0.004216,9.817926,0.005126,-0.004625,0.004367
0.039444,0.012524,9.799511,0.00577,-0.004357,0.002617
