Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
6.402105,-7.587115,0.529249,-0.011711,0.045782,0.034107
6.400302,-7.570728,0.503305,-0.020774,0.030752,0.034453
6.393287,-7.681815,0.520775,-0.027794,0.015341,0.033389
6.336297,-7.672607,0.447004,-0.032208,-0.002482,0.022274
6.272175,-7.680433,0.327066,-0.032093,-0.017215,0.011125
6.228306,-7.669993,0.272145,-0.009669,-0.018788,-0.000003
6.207743,-7.55979,0.271031,-0.005121,-0.01248,-0.006092
6.247477,-7.554209,0.322129,-0.003721,-0.013347,0.002156
6.205128,-7.537265,0.324514,-0.000127,-0.017927,0.005117
6.171382,-7.558102,0.259245,-0.00317,-0.012868,0.008415
6.157271,-7.573636,0.244529,-0.005846,-0.004154,0.011164
6.186004,-7.586223,0.314248,-0.004391,-0.002464,0.001328
6.235407,-7.535215,0.344801,-0.023467,-0.011302,0.006172
6.23989,-7.620983,0.351323,-0.030286,-0.015178,0.006877
6.223228,-7.607998,0.322639,-0.030161,-0.019674,-0.009749
6.251554,-7.570639,0.289904,-0.029451,-0.020912,-0.014341
6.267792,-7.552025,0.328615,-0.028122,-0.015043,-0.023526
6.332304,-7.536764,0.386009,-0.019813,-0.026176,-0.032301
6.39328,-7.486601,0.36312,-0.007512,-0.036194,-0.036226
6.373877,-7.415395,0.385277,-0.001531,-0.04553,-0.028802
6.4006,-7.38495,0.327223,0.008635,-0.059925,-0.011756
6.252073,-7.344326,0.170806,0.008668,-0.057932,0.022428
6.121158,-7.436678,0.088979,0.011291,-0.046326,0.038998
6.102463,-7.471997,0.066133,0.003387,-0.026733,0.04396
6.117768,-7.537757,0.18993,-0.004278,-0.012383,0.041772
6.182311,-7.630443,0.336567,-0.007047,-0.020635,0.032227
6.212683,-7.674821,0.358275,-0.008253,-0.031467,0.015306
6.141601,-7.67256,0.261151,-0.020456,-0.036863,-0.004518
6.062324,-7.660703,0.12095,-0.039527,-0.032395,-0.023485
6.02991,-7.578876,-0.019614,-0.026407,-0.011145,-0.029459
6.054655,-7.426216,-0.071711,-0.018438,0.015507,-0.020891
6.218115,-7.430866,0.129608,-0.013015,0.040354,-0.003451
6.420504,-7.516623,0.437129,0.021875,0.028753,0.009569
6.480206,-7.541686,0.577816,0.023609,-0.003443,0.020733
6.421513,-7.676045,0.58678,0.033736,-0.035264,0.017734
6.290852,-7.656403,0.39504,0.024585,-0.057857,-0.000472
6.18003,-7.598382,0.238353,-0.003375,-0.050837,-0.01237
6.145926,-7.537343,0.137425,-0.029213,-0.040418,-0.007578
6.131534,-7.459471,0.051918,-0.038462,-0.024532,-0.010829
6.130662,-7.411693,0.011193,-0.030826,-0.015252,-0.007741
6.172924,-7.438775,0.032075,-0.008253,-0.004645,-0.00617
6.189329,-7.421205,0.072476,-0.003739,0.00909,0.005133
6.224728,-7.546269,0.180253,0.016246,0.014839,0.025954
6.214574,-7.56948,0.277369,0.018488,0.023523,0.038213
6.236788,-7.606902,0.36313,0.005908,0.013155,0.049376
6.180583,-7.664785,0.368605,0.007153,-0.001349,0.049644
6.215106,-7.669057,0.355419,-0.011396,-0.002959,0.02985
6.305665,-7.675648,0.467096,-0.018788,-0.012249,0.010728
6.373285,-7.682873,0.482933,-0.022055,-0.036764,-0.007225
6.379595,-7.693581,0.43633,-0.026626,-0.063247,-0.034334
6.269556,-7.656488,0.309141,-0.023201,-0.078366,-0.043922
6.107255,-7.601358,0.077532,-0.033466,-0.073426,-0.033219
6.058945,-7.601496,0.016582,-0.037577,-0.051118,-0.026207
6.064771,-7.469585,-0.074858,-0.027035,-0.036176,-0.015885
6.100585,-7.43013,-0.131651,-0.018611,-0.018093,-0.008691
6.166873,-7.41744,-0.072691,0.000158,-0.000549,-0.008337
6.225496,-7.414417,-0.001362,0.002406,0.012872,-0.004573
6.349924,-7.469304,0.220652,0.001722,0.022313,0.000779
6.415512,-7.574759,0.356476,0.001618,0.008495,0.006827
6.394397,-7.586315,0.327133,-0.010903,-0.014239,-0.003449
6.312066,-7.559773,0.219088,-0.027771,-0.021651,-0.005745
6.294256,-7.527165,0.172458,-0.017383,-0.017964,-0.008105
6.352668,-7.411847,0.191048,-0.020935,-0.016475,-0.008223
6.382041,-7.425883,0.237246,-0.014038,-0.023388,0.002715
6.285755,-7.484279,0.166433,0.007284,-0.035246,0.010988
6.152513,-7.528661,0.021377,0.004857,-0.031679,0.021768
6.160417,-7.594346,0.044138,0.017395,-0.014837,0.025976
6.19229,-7.564268,0.07882,0.030308,-0.006026,0.026904
6.173685,-7.547791,0.056637,0.013218,-0.002706,0.020189
6.216828,-7.551917,0.108195,0.017443,0.004589,0.004214
6.257941,-7.505804,0.217189,0.008975,0.004035,-0.002212
6.25786,-7.578358,0.306692,-0.004062,-0.007369,0.007763
6.246566,-7.58888,0.277887,-0.011079,-0.015479,0.012755
6.226297,-7.601021,0.213529,-0.019998,-0.024592,0.008202
6.219442,-7.561407,0.125684,0.00625,-0.031661,-0.003904
6.225279,-7.449311,0.122167,0.017401,-0.029445,-0.012452
6.316726,-7.402106,0.150297,0.026975,-0.028424,-0.005845
6.276197,-7.379494,0.109386,0.018892,-0.022366,0.016065
6.273319,-7.457926,0.101685,0.011907,-0.004795,0.022329
6.214379,-7.504119,0.111653,0.009486,0.001412,0.031526
6.187658,-7.639954,0.104397,0.012633,0.00423,0.024157
6.167451,-7.561217,0.072666,0.009403,0.007051,0.011881
6.180826,-7.604477,0.109724,0.00666,0.012788,0.020134
6.228776,-7.580524,0.228995,0.020045,0.010391,0.016396
6.288773,-7.578248,0.32099,-0.003849,0.005581,0.019552
6.311598,-7.647717,0.396478,0.000528,-0.007047,0.022197
6.30541,-7.721922,0.406044,0.005022,-0.023224,0.012621
6.283832,-7.746328,0.322948,0.004188,-0.032825,0.002852
6.249575,-7.71348,0.255588,0.008895,-0.035838,0.000412
6.20445,-7.611632,0.142672,-0.006602,-0.035754,0.003747
6.197195,-7.577544,0.067784,-0.022115,-0.031017,0.008411
6.168945,-7.519781,0.020057,-0.030528,-0.023967,-0.005916
6.1694,-7.497931,0.052016,-0.03108,-0.021822,-0.018192
6.196471,-7.489692,0.079271,-0.022944,-0.018379,-0.028849
6.192141,-7.436821,0.093587,-0.004558,-0.021876,-0.024374
6.188974,-7.410805,0.04404,0.009491,-0.019633,0.004034
6.165318,-7.445001,0.046714,-0.00447,-0.008534,0.037124
6.182539,-7.580508,0.121405,-0.019605,0.000664,0.05819
6.191477,-7.662146,0.175551,-0.019864,0.001061,0.05811
6.176722,-7.667752,0.201218,-0.014481,-0.00092,0.040631
6.15097,-7.654818,0.208254,-0.00982,-0.000659,0.015335
6.223671,-7.603283,0.252766,-0.002346,0.002741,-0.001423
6.270214,-7.559901,0.226158,0.009634,-0.005882,-0.017077
6.287569,-7.512033,0.141476,0.019474,-0.013682,-0.02407
6.273561,-7.479909,0.107208,0.026896,-0.012332,-0.014202
6.242671,-7.508062,0.070454,0.027057,-0.009684,0.013707
6.230612,-7.542311,0.118574,0.018854,-0.007456,0.025901
6.236986,-7.588566,0.191422,-0.007136,-0.007859,0.033245
6.198458,-7.671277,0.218483,-0.02753,-0.011751,0.02659
6.17575,-7.655011,0.187995,-0.023536,-0.020537,-0.000536
6.235059,-7.601542,0.168397,-0.004682,-0.020943,-0.018598
6.271168,-7.512725,0.169302,0.009885,-0.030871,-0.026733
6.270132,-7.491418,0.0961,0.015598,-0.027741,-0.02588
6.242215,-7.445576,0.067846,0.009746,-0.017834,-0.016143
6.216402,-7.435469,0.024441,-0.007157,-0.010881,0.013113
6.169293,-7.502726,0.030989,-0.010364,0.00055,0.025266
6.107733,-7.524662,0.064036,-0.011059,0.008184,0.026857
6.070078,-7.59898,0.05908,-0.000468,0.004175,0.027604
6.114151,-7.596681,0.112829,-0.008208,0.013241,0.013298
6.234991,-7.646884,0.208025,0.004427,0.005446,0.005848
6.293574,-7.587704,0.197629,0.011541,-0.001509,-0.00873
6.359996,-7.550727,0.237139,0.00787,-0.004075,-0.010522
6.282528,-7.618313,0.201937,0.011241,-0.01342,0.000509
6.228606,-7.631792,0.103058,0.019339,-0.014249,-0.003258
6.168178,-7.553943,0.035895,0.013771,-0.007222,-0.006434
6.148602,-7.496413,0.058271,0.015019,-0.000029,-0.01153
6.190506,-7.46951,0.129387,0.01024,0.002896,-0.012244
6.205976,-7.514331,0.14491,0.009862,-0.000175,-0.009529
6.207802,-7.471881,0.082373,-0.009202,0.010621,-0.000915
6.253195,-7.584431,0.164993,-0.019016,0.016545,0.024333
6.253129,-7.644945,0.162957,-0.020661,0.017622,0.023075
6.251852,-7.641315,0.106975,-0.030841,0.011185,0.010015
6.204452,-7.653602,-0.003774,-0.020625,0.016196,-0.008869
6.148215,-7.597447,-0.107421,-0.00873,0.034183,-0.024701
6.134779,-7.473202,-0.13047,-0.006122,0.056948,-0.024494
6.249224,-7.376498,0.003735,-0.019226,0.08399,-0.006833
6.447545,-7.372679,0.309622,-0.029432,0.077398,0.016195
6.57384,-7.474498,0.548767,-0.024601,0.036395,0.030492
6.54599,-7.592575,0.522319,0.002569,-0.019814,0.028401
6.346015,-7.600049,0.291136,0.001813,-0.058455,0.018838
6.185885,-7.692008,0.102991,-0.012417,-0.060526,0.016481
6.073143,-7.639828,-0.020396,-0.022241,-0.041969,0.013111
6.067513,-7.648019,-0.028639,-0.031755,-0.02534,0.014071
6.160316,-7.63367,0.019688,-0.005722,-0.006353,0.003429
6.195124,-7.612001,0.166582,0.00836,-0.002082,0.01131
6.21464,-7.704389,0.154561,0.017058,-0.008854,0.010103
6.199308,-7.663246,0.145099,0.016314,-0.009219,0.005558
6.171397,-7.644816,0.081092,0.017574,-0.010681,0.004781
6.138214,-7.586033,0.03545,0.008442,-0.002426,-0.009654
6.208152,-7.535991,0.112234,0.002858,-0.001044,-0.012725
6.216318,-7.495969,0.146892,-0.000011,0.003324,-0.000187
6.263664,-7.452536,0.194959,-0.014675,0.012973,0.023945
6.301909,-7.529244,0.270245,-0.03377,0.012686,0.044514
6.301988,-7.583499,0.297633,-0.021628,-0.001786,0.054129
6.273414,-7.683719,0.256395,-0.010817,-0.020336,0.039816
6.179605,-7.67452,0.160784,0.015321,-0.040621,0.005745
6.09137,-7.649528,0.019617,0.022273,-0.043729,-0.006801
6.051691,-7.553622,-0.08887,0.03313,-0.029516,-0.030298
6.111593,-7.444064,-0.038098,0.033951,-0.006613,-0.028214
6.197913,-7.349271,-0.001705,0.030587,0.007733,-0.01377
6.259493,-7.391865,0.082174,0.010248,0.017062,0.008983
6.309129,-7.479729,0.159918,0.004272,0.022063,0.035778
6.28685,-7.565184,0.229446,-0.015491,0.019921,0.050027
6.244633,-7.649555,0.173826,-0.02172,0.007339,0.039906
6.179362,-7.61905,0.107911,-0.012504,0.00213,0.022699
6.197775,-7.563594,0.082299,0.000456,0.007503,0.009292
6.216267,-7.547289,0.099897,0.011794,0.010971,0.0046
6.212169,-7.537682,0.080448,0.017943,0.01359,0.007123
6.229019,-7.552824,0.149875,0.016689,0.019924,0.010901
6.249615,-7.581522,0.199118,0.00946,0.01906,0.010593
6.241231,-7.633237,0.210898,0.003595,0.009694,0.004855
6.177236,-7.642109,0.186887,-0.007652,0.001371,-0.003767
6.175539,-7.705054,0.178054,0.000206,0.000037,-0.018167
6.179254,-7.69202,0.174954,0.042754,-0.007542,-0.031641
6.159115,-7.518523,0.110028,0.043561,-0.004817,-0.0341
6.182316,-7.519382,0.09421,0.035829,0.00575,-0.018922
6.144596,-7.552465,0.091837,0.032415,0.019789,-0.004485
6.13375,-7.524996,0.03744,0.034652,0.032772,-0.005533
6.227641,-7.487231,0.048045,0.028901,0.052263,-0.000818
6.278176,-7.442917,0.228176,0.030041,0.055052,0.001025
6.329237,-7.412538,0.339184,-0.011159,0.039475,0.015102
6.410727,-7.497673,0.452428,-0.028756,0.019423,0.0257
6.422364,-7.653125,0.552477,-0.011578,-0.017701,0.014456
6.305297,-7.678639,0.406195,0.024619,-0.061872,-0.007046
6.090039,-7.614197,0.097466,0.01622,-0.065725,-0.007306
5.990753,-7.666332,-0.068104,0.032788,-0.048723,-0.004373
6.009244,-7.504948,-0.154205,0.028925,-0.015326,-0.00291
6.152759,-7.50119,-0.002516,0.018548,0.013115,0.01458
6.227446,-7.501773,0.135198,0.02057,0.018119,0.020817
6.299773,-7.533083,0.231251,0.011762,0.012248,0.027129
6.331333,-7.585734,0.263857,0.005338,0.007346,0.028019
6.305824,-7.617162,0.283443,-0.012626,-0.002412,0.018125
6.330729,-7.641138,0.32499,-0.025634,-0.014953,0.006759
6.295362,-7.634633,0.273784,-0.033674,-0.026509,0.002243
6.162076,-7.6603,0.135642,-0.037848,-0.038314,0.00096
6.138572,-7.648166,0.046845,-0.00248,-0.035957,-0.005759
6.108819,-7.582319,0.041711,-0.000362,-0.021729,0.005544
6.161798,-7.56301,0.088478,0.005554,-0.010748,0.014521
6.205099,-7.553825,0.124081,0.016796,-0.015224,0.007445
6.212851,-7.524888,0.129685,0.014193,-0.018255,0.005745
6.196467,-7.583393,0.107426,0.009512,-0.015994,-0.003555
6.179054,-7.524786,0.072817,0.001849,-0.016616,-0.020628
6.211698,-7.51418,0.099117,-0.000782,-0.016393,-0.028196
6.236655,-7.476801,0.127301,0.001162,-0.01314,-0.029444
6.276627,-7.501627,0.198603,0.012007,-0.009019,-0.020933
6.246605,-7.543902,0.198177,0.014826,-0.016358,-0.006958
6.239694,-7.535594,0.151176,0.00202,-0.010511,0.012644
6.278072,-7.590176,0.202526,-0.01515,-0.000991,0.019186
6.278385,-7.653614,0.245275,-0.019065,-0.008286,0.01707
6.251816,-7.622158,0.165105,-0.001871,-0.024721,-0.000489
6.208429,-7.592549,0.095391,0.007839,-0.023485,-0.001853
6.164072,-7.511908,0.043731,0.008154,-0.019885,-0.009533
6.17556,-7.469042,0.050313,-0.003743,-0.011687,-0.000358
6.251397,-7.501225,0.086584,0.023557,-0.008761,0.009513
6.232116,-7.471477,0.111971,0.018241,-0.008162,0.012761
6.220469,-7.577843,0.182239,-0.005219,-0.006218,0.027055
6.220104,-7.689044,0.238698,-0.00721,-0.004851,0.026819
6.275395,-7.697023,0.280979,-0.01937,-0.014795,0.020766
6.271662,-7.693485,0.271424,-0.020615,-0.032015,0.003031
6.180895,-7.60195,0.104432,-0.034207,-0.041439,-0.007251
6.092625,-7.555392,-0.072574,-0.044375,-0.029375,-0.006138
6.108225,-7.4643,-0.156569,-0.048635,-0.005933,-0.006026
6.237042,-7.436927,-0.035902,-0.039523,0.011872,0.000334
6.35379,-7.503446,0.093109,0.009506,0.00886,0.009704
6.358548,-7.488183,0.153312,0.024293,-0.002717,0.007066
6.326756,-7.552306,0.144942,0.017381,-0.013292,0.00618
6.29374,-7.566237,0.14466,0.021502,-0.016704,0.004243
6.225418,-7.464798,0.053838,-0.000335,-0.01502,0.008085
6.177278,-7.48706,-0.018903,-0.018948,-0.00131,0.019529
6.15444,-7.46972,-0.028611,-0.011343,0.00375,0.026859
6.140719,-7.44988,-0.023649,-0.005099,0.016724,0.035243
6.14611,-7.485875,-0.003772,-0.005178,0.02548,0.045353
6.166274,-7.510973,0.077569,0.014683,0.034443,0.052765
6.171541,-7.627855,0.171948,0.035696,0.027918,0.048539
6.16565,-7.622903,0.265269,0.033746,0.01782,0.025628
6.202663,-7.666184,0.274922,0.031848,0.000339,0.00991
6.153369,-7.708159,0.21105,0.032857,-0.009454,-0.010333
6.090612,-7.661347,0.097089,0.028899,-0.009511,-0.014987
6.212548,-7.562595,0.17264,0.006573,0.008683,-0.012114
6.384446,-7.495438,0.317303,-0.021585,0.011051,0.012818
6.462546,-7.555163,0.413785,-0.043156,-0.010481,0.031312
6.419326,-7.608276,0.303828,-0.038769,-0.033435,0.034579
6.275694,-7.672111,0.159156,-0.035129,-0.042646,0.024035
6.160644,-7.706725,0.074639,-0.013011,-0.042352,0.00845
6.091516,-7.640391,0.003533,0.008024,-0.039444,-0.008798
6.098665,-7.534565,-0.055744,0.011761,-0.032458,-0.019549
6.072926,-7.53718,-0.036374,0.020268,-0.021842,-0.01239
6.047074,-7.467203,-0.137621,0.018235,-0.009846,0.001665
6.152794,-7.452585,-0.032523,-0.011297,0.02031,0.017085
6.295407,-7.521225,0.194555,-0.036156,0.024646,0.03759
6.319973,-7.656816,0.26582,-0.027017,0.008179,0.042889
6.256124,-7.711302,0.192028,-0.002849,-0.011665,0.029383
6.196195,-7.653542,0.112178,-0.005064,-0.017105,0.015559
6.181943,-7.704738,0.114889,-0.011211,-0.016152,0.010764
6.226514,-7.794351,0.260403,0.008488,-0.018589,-0.000197
6.298701,-7.738863,0.301412,0.018123,-0.036744,-0.013179
6.275673,-7.746309,0.298359,0.021552,-0.046228,-0.023466
6.231558,-7.655776,0.233265,0.028608,-0.064985,-0.035711
6.14397,-7.504258,0.077715,0.017592,-0.071319,-0.035777
6.092014,-7.39596,-0.020775,-0.020127,-0.053777,-0.014311
6.085021,-7.432065,-0.04694,-0.047515,-0.031087,0.010842
6.05818,-7.463722,-0.072458,-0.061845,-0.016953,0.023821
6.090267,-7.528841,-0.049997,-0.073566,-0.008266,0.02407
6.136146,-7.688277,0.065654,-0.037739,0.001355,0.023655
6.158731,-7.629223,0.100449,0.0016,-0.013744,0.001901
6.197886,-7.62141,0.115971,0.001948,-0.016782,-0.003045
6.16427,-7.636049,0.112184,0.016764,-0.020767,-0.015448
6.172765,-7.545158,0.077455,0.013431,-0.022247,-0.032581
6.141718,-7.474732,-0.025357,0.004815,-0.002089,-0.026208
6.128933,-7.475325,-0.050143,-0.008853,0.02803,-0.006304
6.164608,-7.476342,0.097469,-0.027445,0.046835,0.013333
6.246321,-7.576451,0.263689,-0.025702,0.042195,0.034069
6.297175,-7.731687,0.341354,-0.033719,0.018,0.031457
6.279809,-7.763142,0.305213,-0.043234,-0.008958,0.006232
6.2536,-7.766887,0.237211,-0.045081,-0.037037,-0.020789
6.205007,-7.658175,0.068983,-0.050333,-0.052839,-0.042461
6.157774,-7.600567,-0.138624,-0.046387,-0.055086,-0.044753
6.144769,-7.510077,-0.248987,-0.039857,-0.038282,-0.04288
6.208587,-7.47173,-0.245382,-0.031381,-0.011929,-0.02619
6.261456,-7.516266,-0.081014,-0.015441,-0.001423,-0.010367
6.321245,-7.525013,0.033567,-0.013984,-0.005825,-0.01275
6.334862,-7.561485,0.124238,-0.009818,-0.016308,-0.011544
6.318492,-7.646641,0.230978,-0.000553,-0.031366,-0.016004
6.310346,-7.653668,0.202273,-0.013948,-0.05479,-0.027035
6.225641,-7.663621,0.046814,-0.003782,-0.065932,-0.024648
6.123634,-7.608621,-0.144496,-0.025692,-0.053957,-0.029313
6.156651,-7.529211,-0.178792,-0.043525,-0.032109,-0.02283
6.243405,-7.499145,-0.102359,-0.063924,-0.018558,-0.014898
6.384643,-7.558149,0.072924,-0.047915,-0.019291,-0.014763
6.405272,-7.546047,0.073628,-0.022743,-0.013637,-0.014977
6.299154,-7.56081,0.018301,-0.036503,0.000475,-0.00733
6.301994,-7.591266,0.101313,-0.050277,-0.000273,-0.008713
6.353741,-7.660985,0.27218,-0.053222,-0.02887,-0.022568
6.328299,-7.7534,0.184173,-0.044925,-0.077181,-0.045296
6.137661,-7.699095,-0.022016,-0.042024,-0.101007,-0.062414
6.084313,-7.662178,-0.236036,-0.039183,-0.106295,-0.066596
6.084673,-7.560119,-0.238201,-0.068956,-0.086874,-0.071823
6.159848,-7.564405,-0.191583,-0.097835,-0.076323,-0.047158
6.17205,-7.538718,-0.259844,-0.078999,-0.061475,-0.042084
6.125438,-7.537006,-0.311462,-0.060893,-0.045176,-0.047337
6.079155,-7.37386,-0.356431,-0.057305,-0.028217,-0.052564
6.039327,-7.255373,-0.398082,-0.067203,-0.002686,-0.030478
5.985173,-7.178929,-0.340875,-0.072839,0.024085,0.005142
5.887337,-7.235972,-0.256217,-0.084352,0.055808,0.049055
5.67313,-7.571174,-0.083595,-0.085919,0.068001,0.095912
5.448279,-8.03642,-0.031699,-0.073665,0.072903,0.132051
5.213867,-8.3657,-0.0807,-0.100908,0.11107,0.149268
5.068807,-8.647212,-0.023456,-0.158738,0.147502,0.138992
5.149989,-8.864552,0.131238,-0.19968,0.157958,0.081823
5.31163,-8.906526,0.247644,-0.213903,0.150412,-0.012916
5.506371,-8.874894,0.272894,-0.204469,0.148667,-0.129744
5.816509,-8.755981,0.577524,-0.167121,0.134341,-0.25754
6.278098,-8.688769,0.989014,-0.135308,0.086228,-0.364229
6.583001,-8.494309,1.177384,-0.153125,-0.001099,-0.453084
6.562637,-8.282832,0.941757,-0.201146,-0.096123,-0.483806
6.526752,-8.06031,0.465754,-0.267943,-0.147572,-0.486285
6.520609,-7.955038,0.095405,-0.308944,-0.161021,-0.467607
6.580056,-7.727581,-0.04787,-0.300569,-0.171699,-0.438849
6.598692,-7.447077,-0.227473,-0.298193,-0.199544,-0.394112
6.347541,-7.568447,-0.535624,-0.262784,-0.203105,-0.314443
6.01535,-7.769891,-0.459349,-0.218513,-0.186567,-0.236436
6.009101,-8.783191,0.159421,-0.089883,-0.228641,-0.169236
5.62153,-10.424115,0.850126,0.127693,-0.375463,-0.297026
4.914022,-11.815918,1.077241,0.24142,-0.550439,-0.59293
4.134178,-12.782221,0.776715,0.165781,-0.633122,-0.917577
3.499872,-13.109896,0.469216,-0.053349,-0.579853,-1.259284
3.700526,-12.389441,0.290139,-0.30094,-0.520602,-1.553028
4.252425,-11.472977,-0.103594,-0.494826,-0.511027,-1.730999
4.760178,-10.670226,-0.267726,-0.534261,-0.536914,-1.842298
5.284211,-10.538234,-0.023786,-0.363007,-0.678203,-1.944792
5.162453,-11.076902,0.014527,-0.017418,-0.915254,-2.17796
4.542961,-11.379793,-0.517637,0.210867,-1.089314,-2.493558
4.002863,-11.26141,-1.247056,0.237537,-1.115895,-2.7775
3.778352,-10.755033,-1.763544,0.121168,-1.022546,-3.026229
4.006394,-9.800742,-2.138072,-0.071151,-0.881631,-3.177584
4.406598,-8.855307,-2.130378,-0.283709,-0.721878,-3.205018
4.980478,-8.521022,-1.92753,-0.492549,-0.571692,-3.14256
5.659297,-9.290047,-1.437983,-0.502893,-0.567981,-3.133306
6.488077,-9.909669,-1.150946,-0.274051,-0.718139,-3.279052
7.036547,-9.612227,-1.722434,-0.113139,-0.854118,-3.57233
7.599404,-8.08991,-2.846966,-0.037379,-0.898288,-3.845629
8.120232,-5.91331,-4.306522,0.248491,-0.873684,-4.038182
8.746095,-3.794401,-5.148399,0.520993,-0.730153,-4.042853
9.588947,-2.214206,-4.611068,0.74586,-0.611237,-3.90998
9.107997,-3.002534,-2.696838,0.769616,-0.776382,-3.957586
11.339339,-1.94591,-2.676619,0.602275,-1.023517,-3.971881
13.114393,-1.874923,-1.373152,0.505251,-1.0585,-3.861695
14.419601,-0.761565,-0.483014,0.45686,-1.157214,-3.758487
14.057345,0.585283,-0.894797,0.53706,-1.379449,-3.524423
12.848941,4.404332,-4.487195,0.190297,-1.494638,-3.178202
11.283339,4.26817,-5.784429,-0.808509,-1.237025,-2.652304
10.385884,3.336037,-5.755883,-1.5573,-0.962902,-2.216081
10.12805,2.905376,-4.73834,-1.464428,-0.727933,-2.054239
10.173688,4.128602,-4.80366,-0.991625,-0.611572,-2.142673
10.207348,6.071044,-5.188606,-0.521314,-0.606396,-2.447588
9.986001,7.951955,-5.575035,-0.089136,-0.707475,-2.865156
9.690372,9.773277,-6.050465,0.282994,-0.838658,-3.229532
9.550169,11.872593,-6.051955,0.453461,-0.901689,-3.261691
9.642504,13.166589,-5.925313,0.414612,-0.846583,-2.916941
9.25848,13.561307,-6.405198,0.202374,-0.702853,-2.336544
8.044015,13.277146,-6.79849,-0.140494,-0.517238,-1.652983
7.998027,12.623334,-7.140063,-0.163884,-0.479161,-1.269729
7.955865,12.787283,-7.993159,-0.08189,-0.422737,-1.140483
7.39342,13.369802,-8.818076,0.11104,-0.170581,-1.014926
7.107789,14.1183,-9.293871,0.395428,0.218503,-0.675569
6.877863,14.359905,-9.14829,0.724668,0.536521,-0.159896
6.651155,13.502405,-8.792284,1.094738,0.786257,0.399552
6.216503,12.288596,-8.089743,1.495656,1.008378,0.919574
5.590718,10.626716,-7.304245,1.945244,1.226328,1.321764
4.207703,9.793739,-6.542157,2.102827,1.281877,1.522859
2.971733,9.246061,-6.336305,2.065099,1.384704,1.623179
2.649618,9.318974,-6.590477,1.97017,1.710698,1.822888
3.033349,10.684329,-6.864299,1.876336,2.170119,2.31196
3.683945,12.555267,-7.376561,1.522373,2.637804,3.179193
3.619564,12.75433,-7.071818,0.833149,3.07568,4.244339
3.191818,12.653995,-5.023109,0.168563,3.38612,5.348741
3.197886,10.816797,-1.785316,-0.262593,3.344864,6.295571
2.476407,7.222682,1.047711,0.605398,2.971068,6.586014
0.894432,4.486885,2.061335,2.260515,2.693555,6.033662
-0.564995,4.022843,2.535274,3.381781,2.5822,5.184932
-1.968517,4.19698,2.726998,4.009064,2.483243,4.7374
-3.440166,4.515638,2.96578,4.349526,2.522899,4.686512
-4.564668,4.354792,3.053986,4.604417,2.641232,4.94887
-5.704206,4.618334,2.621851,4.755888,3.013446,5.488095
-7.815088,3.964937,2.569524,4.58121,3.657537,6.253696
-10.989341,0.095147,4.090724,4.480151,4.262538,6.745
-13.743236,-4.743657,7.038202,4.584246,4.694856,6.547769
-14.828411,-8.011102,9.965067,4.585751,5.088223,5.769562
-12.49729,-8.403913,12.685713,4.254573,5.372211,4.658933
-8.027811,-7.192358,14.045734,3.970791,5.340107,3.440764
-5.220914,-5.113941,14.354302,4.227216,5.002613,2.461869
-6.158834,-2.563832,12.238431,4.320398,4.622677,1.603965
-7.433623,-0.625023,9.555481,4.397422,4.577522,1.039721
-7.300358,1.240779,9.810117,4.677499,4.693047,1.010356
-4.881495,1.378525,12.579099,4.767206,4.684365,1.368714
-2.191521,0.403244,15.715273,4.634972,4.458123,1.821338
-1.18355,-2.015757,16.004082,4.135183,3.890071,2.264208
-0.834186,-3.938642,15.340231,3.63335,4.012066,2.328131
-1.160426,-3.99558,14.367066,2.983681,3.924334,2.178391
-1.510994,-3.657943,12.18359,2.096573,3.91645,2.257179
-1.798325,-3.150335,9.501511,1.825579,3.887371,2.494976
-2.043208,-2.170537,7.860247,1.940963,3.926747,2.898393
-2.521903,-2.859239,8.485354,2.208352,3.911894,3.133179
-2.150252,-3.599753,10.69404,2.464163,3.580099,3.080558
-1.109238,-5.644886,13.119383,2.733587,2.542651,2.430473
-0.602818,-7.162324,13.360209,2.959139,1.78201,1.758368
0.295113,-8.889071,13.7059,2.913387,1.440275,1.240477
0.974513,-9.19192,13.038961,2.819229,1.156407,0.676766
1.036497,-8.528186,11.785491,2.544422,1.188544,0.21902
1.176286,-7.471482,10.433313,2.104946,1.409536,-0.060933
1.552429,-6.548793,9.229138,1.984286,1.858072,-0.13444
0.886734,-4.887507,10.198932,1.843785,2.486655,0.171084
-0.086136,-4.686384,12.360294,1.26759,3.09548,0.827136
-0.120636,-7.01676,14.974168,0.796659,3.474211,1.374377
-0.688262,-9.23091,17.946941,0.614732,3.533738,1.491066
-1.577511,-10.38311,20.339079,0.403006,3.198875,1.284272
-1.996473,-11.351236,22.279299,0.185091,2.416604,0.768357
-2.684788,-10.085712,22.958973,0.082576,1.391583,-0.076067
-3.59238,-7.392088,21.363941,0.13384,0.531294,-0.862772
-4.836254,-5.68223,19.201605,0.108231,0.052918,-1.264506
-5.79458,-5.316172,16.459835,0.050834,-0.108344,-1.298242
-7.353491,-6.522026,14.304397,-0.281352,-0.009867,-1.187039
-9.578428,-8.614664,14.105598,-0.386181,0.214306,-1.157234
-11.381714,-11.736541,15.337199,-0.094962,0.17611,-1.616184
